region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,pressure
Provence-Alpes-Côte d'Azur,2020-09-20,25.0,23.0,13.0,64.0,9.5,32.0,163
Provence-Alpes-Côte d'Azur,2020-09-21,23.0,22.0,14.0,71.0,8.25,76.0,195
Provence-Alpes-Côte d'Azur,2020-09-22,23.0,21.0,12.0,69.0,9.5,34.0,179
Provence-Alpes-Côte d'Azur,2020-09-23,24.0,22.0,15.0,59.0,9.75,32.0,42
Provence-Alpes-Côte d'Azur,2020-09-24,21.0,16.0,47.0,63.0,7.375,63.0,37
Provence-Alpes-Côte d'Azur,2020-09-25,16.0,13.0,56.0,55.0,10.0,11.0,147
Provence-Alpes-Côte d'Azur,2020-09-26,16.0,12.0,44.0,59.0,10.0,40.0,115
Provence-Alpes-Côte d'Azur,2020-09-27,19.0,14.0,37.0,69.0,10.0,33.0,110
Provence-Alpes-Côte d'Azur,2020-09-28,21.0,15.0,23.0,69.0,10.0,13.0,88
Provence-Alpes-Côte d'Azur,2020-09-29,21.0,19.0,11.0,64.0,10.0,11.0,117
Île-de-France,2020-08-31,21.0,15.0,9.0,75.0,10.0,15.0,51
Île-de-France,2020-09-01,25.0,15.0,10.0,67.0,10.0,6.0,84
Île-de-France,2020-09-02,26.0,18.0,15.0,47.0,10.0,60.0,44
Île-de-France,2020-09-03,29.0,20.0,9.0,82.0,10.0,23.0,137
Île-de-France,2020-09-04,21.0,17.0,12.0,67.0,10.0,51.0,180
Île-de-France,2020-09-05,20.0,14.0,7.0,69.0,10.0,45.0,108
Île-de-France,2020-09-06,25.0,15.0,6.0,69.0,10.0,8.0,77
Île-de-France,2020-09-07,23.0,17.0,7.0,62.0,10.0,58.0,160
Île-de-France,2020-09-08,27.0,18.0,11.0,79.0,10.0,37.0,187
Île-de-France,2020-09-09,27.0,18.0,6.0,87.0,10.0,62.0,70
Île-de-France,2020-09-10,27.0,19.0,8.0,61.0,10.0,28.0,184
Île-de-France,2020-09-11,28.0,16.0,9.0,76.0,10.0,5.0,149
Île-de-France,2020-09-12,32.0,20.0,5.0,67.0,10.0,1.0,50
Île-de-France,2020-09-13,36.0,21.0,9.0,51.0,10.0,1.0,75
Île-de-France,2020-09-14,34.0,23.0,6.0,42.0,10.0,16.0,159
Île-de-France,2020-09-15,32.0,22.0,8.0,66.0,9.875,17.0,87
Île-de-France,2020-09-16,27.0,18.0,18.0,79.0,10.0,10.0,146
Île-de-France,2020-09-17,28.0,17.0,16.0,68.0,10.0,6.0,15
Île-de-France,2020-09-18,28.0,21.0,15.0,69.0,9.875,57.0,69
Île-de-France,2020-09-19,28.0,19.0,6.0,80.0,9.75,25.0,55
Île-de-France,2020-09-20,29.0,18.0,8.0,54.0,9.75,18.0,154
Île-de-France,2020-09-21,26.0,17.0,7.0,65.0,10.0,20.0,21
Île-de-France,2020-09-22,23.0,17.0,20.0,78.0,9.875,56.0,24
Île-de-France,2020-09-23,18.0,14.0,25.0,68.0,9.375,57.0,105
Île-de-France,2020-09-24,13.0,11.0,32.0,70.0,9.625,78.0,71
Île-de-France,2020-09-25,14.0,10.0,24.0,66.0,10.0,71.0,70
Île-de-France,2020-09-26,16.0,11.0,35.0,81.0,8.125,94.0,3
Île-de-France,2020-09-27,15.0,14.0,18.0,87.0,9.5,81.0,28
Île-de-France,2020-09-28,17.0,14.0,10.0,89.0,7.0,86.0,59
Île-de-France,2020-09-29,19.0,15.0,13.0,82.0,9.75,65.0,123
Bourgogne-Franche-Comté,2020-09-30,14.5,10.0,20.5,91.5,8.0625,57.5,156
Bourgogne-Franche-Comté,2020-10-01,14.0,11.0,13.5,96.0,4.8125,90.5,6
Bourgogne-Franche-Comté,2020-10-02,13.0,7.5,33.5,96.5,6.8125,93.0,23
Bourgogne-Franche-Comté,2020-10-03,12.5,8.0,28.5,89.5,9.0,71.5,26
Bourgogne-Franche-Comté,2020-10-04,11.0,8.0,25.5,89.5,9.1875,88.5,153
Bourgogne-Franche-Comté,2020-10-05,13.0,10.0,28.0,92.5,6.9375,86.0,100
Bourgogne-Franche-Comté,2020-10-06,14.0,9.0,18.5,95.5,8.75,76.0,16
Bourgogne-Franche-Comté,2020-10-07,16.5,8.5,15.0,95.0,6.625,59.0,8
Bourgogne-Franche-Comté,2020-10-08,17.5,10.0,11.0,94.5,6.5,31.5,157
Bourgogne-Franche-Comté,2020-10-09,13.0,10.5,11.0,94.5,7.9375,75.5,149
Bourgogne-Franche-Comté,2020-10-10,8.5,5.0,7.0,92.0,7.5,78.0,81
Bourgogne-Franche-Comté,2020-10-11,10.5,4.0,8.0,96.5,6.125,65.0,125
Bourgogne-Franche-Comté,2020-10-12,10.5,3.5,6.5,91.0,8.625,76.0,166
Bourgogne-Franche-Comté,2020-10-13,11.5,6.5,18.5,96.0,7.25,57.5,75
Bourgogne-Franche-Comté,2020-10-14,9.0,4.5,16.5,94.0,7.625,83.5,10
Bourgogne-Franche-Comté,2020-10-15,11.5,7.0,14.5,93.0,7.5,84.5,14
Bourgogne-Franche-Comté,2020-10-16,11.0,4.5,11.0,96.0,6.375,62.0,85
Bourgogne-Franche-Comté,2020-10-17,11.0,3.0,9.0,89.5,10.0,41.0,132
Bourgogne-Franche-Comté,2020-10-18,13.0,3.5,7.5,88.5,10.0,21.5,195
Bourgogne-Franche-Comté,2020-10-19,16.0,9.0,21.5,80.0,10.0,31.0,142
Bourgogne-Franche-Comté,2020-10-20,19.0,13.5,29.0,63.0,10.0,25.5,189
Bourgogne-Franche-Comté,2020-10-21,19.0,13.0,19.5,75.0,10.0,52.5,142
Bourgogne-Franche-Comté,2020-10-22,15.5,13.0,16.5,96.0,6.875,88.0,54
Bourgogne-Franche-Comté,2020-10-23,15.5,10.0,14.5,96.0,8.375,53.5,153
Bourgogne-Franche-Comté,2020-10-24,16.5,9.0,23.5,85.0,9.125,42.0,142
Bourgogne-Franche-Comté,2020-10-25,11.5,8.5,16.0,95.5,8.25,79.0,189
Bourgogne-Franche-Comté,2020-10-26,11.0,7.0,19.5,94.0,8.625,74.5,3
Bourgogne-Franche-Comté,2020-10-27,13.5,10.0,21.0,93.5,8.9375,85.0,83
Bourgogne-Franche-Comté,2020-10-28,11.5,10.0,18.5,94.0,8.875,96.5,187
Bourgogne-Franche-Comté,2020-10-29,15.5,10.5,9.0,94.0,9.0,52.5,19
Bourgogne-Franche-Comté,2020-10-30,16.0,7.5,9.0,95.0,7.8125,32.5,15
Bretagne,2020-09-30,15.0,11.0,25.0,89.0,9.625,60.0,142
Bretagne,2020-10-01,14.0,8.0,31.0,88.0,9.375,65.0,190
Bretagne,2020-10-02,11.0,8.0,18.0,94.0,6.5,71.0,44
Bretagne,2020-10-03,15.0,8.0,28.0,96.0,8.375,75.0,111
Bretagne,2020-10-04,14.0,12.0,30.0,89.0,7.875,96.0,79
Bretagne,2020-10-05,15.0,12.0,27.0,86.0,9.625,81.0,84
Bretagne,2020-10-06,16.0,11.0,18.0,90.0,10.0,66.0,58
Bretagne,2020-10-07,18.0,14.0,28.0,85.0,10.0,91.0,59
Bretagne,2020-10-08,16.0,13.0,17.0,96.0,9.25,73.0,112
Bretagne,2020-10-09,14.0,8.0,19.0,89.0,9.875,59.0,100
Bretagne,2020-10-10,14.0,9.0,20.0,91.0,9.75,75.0,18
Bretagne,2020-10-11,12.0,7.0,18.0,92.0,9.375,60.0,104
Bretagne,2020-10-12,13.0,9.0,26.0,89.0,8.25,81.0,111
Bretagne,2020-10-13,13.0,5.0,18.0,92.0,9.875,55.0,152
Bretagne,2020-10-14,13.0,7.0,21.0,88.0,10.0,51.0,72
Bretagne,2020-10-15,14.0,6.0,11.0,93.0,10.0,34.0,142
Bretagne,2020-10-16,14.0,8.0,10.0,78.0,10.0,34.0,39
Bretagne,2020-10-17,14.0,7.0,7.0,79.0,10.0,29.0,123
Bretagne,2020-10-18,16.0,7.0,25.0,82.0,10.0,27.0,40
Bretagne,2020-10-19,17.0,16.0,31.0,84.0,9.0,80.0,12
Bretagne,2020-10-20,17.0,15.0,30.0,92.0,8.0,80.0,19
Bretagne,2020-10-21,18.0,11.0,10.0,89.0,8.5,35.0,126
Bretagne,2020-10-22,17.0,9.0,22.0,84.0,9.75,41.0,58
Bretagne,2020-10-23,16.0,14.0,40.0,93.0,9.625,96.0,160
Bretagne,2020-10-24,14.0,10.0,27.0,90.0,9.125,57.0,188
Bretagne,2020-10-25,14.0,7.0,25.0,91.0,9.875,38.0,178
Bretagne,2020-10-26,16.0,9.0,27.0,94.0,8.75,74.0,96
Bretagne,2020-10-27,13.0,9.0,27.0,88.0,10.0,66.0,112
Bretagne,2020-10-28,16.0,11.0,24.0,92.0,10.0,85.0,165
Bretagne,2020-10-29,16.0,13.0,21.0,92.0,10.0,75.0,62
Bretagne,2020-10-30,15.0,10.0,33.0,95.0,9.75,58.0,144
Centre-Val de Loire,2020-09-30,17.0,13.0,22.0,89.0,9.25,69.0,195
Centre-Val de Loire,2020-10-01,14.0,12.0,23.0,92.0,8.625,93.0,85
Centre-Val de Loire,2020-10-02,13.0,8.0,14.0,89.0,9.75,55.0,51
Centre-Val de Loire,2020-10-03,15.0,8.0,24.0,87.0,8.375,75.0,191
Centre-Val de Loire,2020-10-04,12.0,11.0,27.0,89.0,7.75,92.0,19
Centre-Val de Loire,2020-10-05,15.0,14.0,25.0,88.0,8.0,84.0,180
Centre-Val de Loire,2020-10-06,16.0,11.0,19.0,85.0,9.875,82.0,77
Centre-Val de Loire,2020-10-07,18.0,14.0,22.0,89.0,10.0,80.0,4
Centre-Val de Loire,2020-10-08,16.0,13.0,15.0,93.0,9.25,77.0,77
Centre-Val de Loire,2020-10-09,14.0,10.0,15.0,87.0,10.0,37.0,12
Centre-Val de Loire,2020-10-10,15.0,8.0,14.0,91.0,10.0,46.0,92
Centre-Val de Loire,2020-10-11,14.0,7.0,9.0,92.0,10.0,57.0,15
Centre-Val de Loire,2020-10-12,13.0,9.0,15.0,92.0,7.125,93.0,66
Centre-Val de Loire,2020-10-13,12.0,7.0,18.0,90.0,7.875,76.0,198
Centre-Val de Loire,2020-10-14,11.0,6.0,16.0,89.0,10.0,71.0,194
Centre-Val de Loire,2020-10-15,14.0,5.0,11.0,90.0,10.0,45.0,95
Centre-Val de Loire,2020-10-16,13.0,6.0,7.0,89.0,10.0,49.0,132
Centre-Val de Loire,2020-10-17,15.0,7.0,5.0,87.0,10.0,26.0,3
Centre-Val de Loire,2020-10-18,14.0,7.0,17.0,79.0,10.0,20.0,100
Centre-Val de Loire,2020-10-19,15.0,14.0,22.0,81.0,6.875,79.0,99
Centre-Val de Loire,2020-10-20,20.0,17.0,32.0,62.0,9.625,80.0,32
Centre-Val de Loire,2020-10-21,19.0,13.0,17.0,93.0,9.5,68.0,193
Centre-Val de Loire,2020-10-22,19.0,15.0,14.0,93.0,9.75,70.0,107
Centre-Val de Loire,2020-10-23,15.0,11.0,25.0,88.0,5.0,87.0,59
Centre-Val de Loire,2020-10-24,15.0,13.0,25.0,87.0,7.875,81.0,138
Centre-Val de Loire,2020-10-25,13.0,8.0,22.0,90.0,9.625,47.0,119
Centre-Val de Loire,2020-10-26,11.0,7.0,26.0,90.0,8.5,74.0,177
Centre-Val de Loire,2020-10-27,13.0,10.0,23.0,84.0,9.5,80.0,142
Centre-Val de Loire,2020-10-28,15.0,12.0,18.0,87.0,8.0,92.0,25
Centre-Val de Loire,2020-10-29,16.0,11.0,15.0,93.0,10.0,64.0,189
Centre-Val de Loire,2020-10-30,17.0,9.0,19.0,93.0,10.0,38.0,2
Corse,2020-09-30,21.0,15.0,9.0,74.0,10.0,17.0,166
Corse,2020-10-01,22.0,18.0,19.0,85.0,9.875,66.0,69
Corse,2020-10-02,19.0,15.0,22.0,90.0,7.125,90.0,135
Corse,2020-10-03,18.0,15.0,19.0,80.0,7.75,67.0,52
Corse,2020-10-04,18.0,13.0,14.0,81.0,8.875,69.0,149
Corse,2020-10-05,18.0,15.0,17.0,81.0,10.0,80.0,44
Corse,2020-10-06,20.0,16.0,29.0,86.0,9.125,59.0,85
Corse,2020-10-07,21.0,14.0,10.0,60.0,10.0,2.0,109
Corse,2020-10-08,21.0,13.0,8.0,53.0,10.0,11.0,93
Corse,2020-10-09,20.0,12.0,9.0,78.0,10.0,40.0,25
Corse,2020-10-10,14.0,11.0,19.0,74.0,10.0,60.0,86
Corse,2020-10-11,18.0,9.0,13.0,84.0,8.75,72.0,61
Corse,2020-10-12,15.0,12.0,12.0,76.0,10.0,41.0,9
Corse,2020-10-13,16.0,14.0,4.0,85.0,8.5,68.0,133
Corse,2020-10-14,14.0,10.0,18.0,86.0,7.75,85.0,55
Corse,2020-10-15,16.0,10.0,10.0,81.0,9.75,86.0,137
Corse,2020-10-16,14.0,10.0,7.0,84.0,9.75,73.0,178
Corse,2020-10-17,17.0,10.0,9.0,82.0,10.0,34.0,132
Corse,2020-10-18,17.0,8.0,8.0,82.0,10.0,15.0,80
Corse,2020-10-19,19.0,11.0,10.0,57.0,10.0,10.0,90
Corse,2020-10-20,22.0,14.0,10.0,57.0,10.0,0.0,157
Corse,2020-10-21,23.0,14.0,12.0,73.0,10.0,6.0,30
Corse,2020-10-22,23.0,16.0,8.0,67.0,10.0,38.0,160
Corse,2020-10-23,18.0,15.0,14.0,88.0,9.0,74.0,39
Corse,2020-10-24,19.0,13.0,9.0,84.0,9.875,30.0,145
Corse,2020-10-25,18.0,16.0,21.0,92.0,8.75,81.0,187
Corse,2020-10-26,15.0,12.0,23.0,76.0,9.625,60.0,123
Corse,2020-10-27,17.0,10.0,9.0,74.0,10.0,7.0,138
Corse,2020-10-28,18.0,13.0,14.0,85.0,10.0,44.0,110
Corse,2020-10-29,19.0,13.0,9.0,82.0,10.0,8.0,142
Corse,2020-10-30,19.0,12.0,7.0,81.0,10.0,17.0,154
Grand Est,2020-09-30,15.5,11.0,19.0,91.5,9.5,55.5,156
Grand Est,2020-10-01,17.5,11.0,16.5,89.0,9.75,60.0,105
Grand Est,2020-10-02,13.5,9.5,22.0,91.5,8.6875,78.0,99
Grand Est,2020-10-03,15.0,9.5,29.5,81.5,8.25,79.5,53
Grand Est,2020-10-04,11.5,8.5,23.5,89.0,7.8125,85.5,175
Grand Est,2020-10-05,13.5,10.5,28.0,87.0,7.875,79.5,64
Grand Est,2020-10-06,14.0,10.5,23.0,90.0,9.25,78.5,17
Grand Est,2020-10-07,15.5,10.0,19.5,89.5,9.5,74.5,29
Grand Est,2020-10-08,16.0,11.5,15.5,91.0,8.625,78.0,194
Grand Est,2020-10-09,13.0,10.0,12.5,86.5,9.0,63.5,29
Grand Est,2020-10-10,11.0,6.5,8.5,84.0,9.25,66.5,114
Grand Est,2020-10-11,12.0,6.0,6.5,90.5,9.375,73.5,160
Grand Est,2020-10-12,11.5,4.5,8.0,88.5,10.0,74.0,65
Grand Est,2020-10-13,11.0,5.0,19.5,86.0,10.0,76.0,77
Grand Est,2020-10-14,10.0,7.0,17.0,88.5,4.9375,99.5,193
Grand Est,2020-10-15,11.0,8.0,13.0,92.0,7.625,94.0,66
Grand Est,2020-10-16,11.0,5.5,7.0,86.0,10.0,66.5,119
Grand Est,2020-10-17,12.0,7.5,6.0,79.5,9.9375,73.0,195
Grand Est,2020-10-18,13.5,7.5,8.0,75.5,10.0,48.5,11
Grand Est,2020-10-19,16.5,8.0,15.5,81.0,10.0,40.5,17
Grand Est,2020-10-20,18.5,12.5,22.0,58.5,9.9375,48.5,141
Grand Est,2020-10-21,19.0,13.5,19.5,77.5,9.375,62.0,80
Grand Est,2020-10-22,15.0,14.0,13.5,93.0,8.0625,93.0,189
Grand Est,2020-10-23,15.5,11.0,16.5,92.5,9.25,67.5,27
Grand Est,2020-10-24,15.0,10.5,21.0,86.0,9.0,54.5,177
Grand Est,2020-10-25,11.5,9.0,18.5,90.0,8.6875,81.0,77
Grand Est,2020-10-26,11.5,7.0,19.5,90.0,9.9375,63.0,9
Grand Est,2020-10-27,13.0,10.5,22.5,88.5,9.0625,84.5,92
Grand Est,2020-10-28,12.5,10.5,23.0,85.0,8.5625,100.0,77
Grand Est,2020-10-29,14.5,12.0,18.0,89.5,9.25,85.5,88
Grand Est,2020-10-30,15.5,9.0,11.5,92.0,9.5,27.5,181
Hauts-de-France,2020-09-30,15.0,13.5,26.0,90.0,7.9375,86.0,27
Hauts-de-France,2020-10-01,13.0,11.0,34.5,91.0,7.9375,83.0,199
Hauts-de-France,2020-10-02,14.5,10.5,18.5,92.5,9.0625,76.5,81
Hauts-de-France,2020-10-03,14.0,10.0,35.0,84.0,9.25,85.5,162
Hauts-de-France,2020-10-04,16.0,10.0,22.0,92.5,9.3125,86.0,61
Hauts-de-France,2020-10-05,14.0,12.0,30.5,84.5,8.1875,83.0,82
Hauts-de-France,2020-10-06,14.0,10.0,24.5,91.5,9.875,53.5,3
Hauts-de-France,2020-10-07,16.5,13.5,31.0,86.5,7.0625,95.5,192
Hauts-de-France,2020-10-08,15.5,12.5,20.0,93.0,8.4375,73.0,79
Hauts-de-France,2020-10-09,12.5,7.0,26.0,85.0,9.875,48.0,76
Hauts-de-France,2020-10-10,13.0,7.0,22.5,93.5,9.125,71.0,196
Hauts-de-France,2020-10-11,13.0,6.5,12.0,93.0,8.8125,68.0,59
Hauts-de-France,2020-10-12,10.0,8.5,21.0,92.0,7.625,94.0,155
Hauts-de-France,2020-10-13,12.0,6.5,22.0,87.5,7.9375,80.0,99
Hauts-de-France,2020-10-14,11.5,7.0,21.5,75.5,10.0,59.0,140
Hauts-de-France,2020-10-15,11.0,6.0,14.5,87.0,10.0,69.0,54
Hauts-de-France,2020-10-16,12.5,7.5,9.0,76.5,10.0,52.5,128
Hauts-de-France,2020-10-17,12.0,8.5,12.0,89.5,9.875,79.5,36
Hauts-de-France,2020-10-18,13.0,7.0,19.0,88.5,10.0,29.5,24
Hauts-de-France,2020-10-19,16.0,11.0,28.0,80.0,8.1875,73.0,80
Hauts-de-France,2020-10-20,18.0,13.0,43.0,87.0,7.8125,83.5,10
Hauts-de-France,2020-10-21,16.0,10.5,15.0,91.5,9.5,52.0,176
Hauts-de-France,2020-10-22,16.5,10.5,18.0,94.5,8.875,37.0,101
Hauts-de-France,2020-10-23,16.0,12.0,32.5,89.0,10.0,90.5,54
Hauts-de-France,2020-10-24,14.0,13.0,26.0,83.0,8.75,79.0,34
Hauts-de-France,2020-10-25,11.5,7.0,31.5,89.5,9.9375,67.0,178
Hauts-de-France,2020-10-26,10.0,7.5,34.0,92.0,9.0625,87.5,109
Hauts-de-France,2020-10-27,12.5,9.0,32.0,88.5,9.4375,76.5,141
Hauts-de-France,2020-10-28,12.0,10.0,23.0,87.0,7.1875,90.5,166
Hauts-de-France,2020-10-29,16.0,12.5,25.5,87.0,10.0,73.0,74
Hauts-de-France,2020-10-30,16.0,9.5,29.5,92.0,9.375,40.0,189
Normandie,2020-09-30,15.0,12.0,26.0,92.0,9.125,72.0,136
Normandie,2020-10-01,16.0,10.0,34.0,84.0,9.75,52.0,67
Normandie,2020-10-02,16.0,9.0,13.0,91.0,8.875,54.0,53
Normandie,2020-10-03,13.0,9.0,31.0,91.0,9.375,88.0,135
Normandie,2020-10-04,14.0,12.0,28.0,94.0,8.625,98.0,146
Normandie,2020-10-05,14.0,12.0,35.0,85.0,9.0,70.0,98
Normandie,2020-10-06,16.0,11.0,21.0,86.0,10.0,73.0,18
Normandie,2020-10-07,18.0,14.0,31.0,84.0,9.75,92.0,29
Normandie,2020-10-08,14.0,12.0,19.0,93.0,9.5,69.0,62
Normandie,2020-10-09,13.0,8.0,22.0,83.0,9.75,54.0,164
Normandie,2020-10-10,13.0,9.0,21.0,89.0,9.5,65.0,94
Normandie,2020-10-11,13.0,8.0,13.0,89.0,9.125,78.0,76
Normandie,2020-10-12,11.0,10.0,23.0,86.0,8.5,75.0,12
Normandie,2020-10-13,13.0,5.0,24.0,90.0,9.875,72.0,179
Normandie,2020-10-14,12.0,8.0,18.0,81.0,9.75,79.0,31
Normandie,2020-10-15,12.0,8.0,12.0,88.0,9.875,53.0,85
Normandie,2020-10-16,12.0,6.0,8.0,86.0,10.0,46.0,23
Normandie,2020-10-17,13.0,6.0,7.0,85.0,10.0,26.0,188
Normandie,2020-10-18,14.0,6.0,26.0,88.0,10.0,27.0,14
Normandie,2020-10-19,18.0,15.0,29.0,81.0,9.25,77.0,1
Normandie,2020-10-20,18.0,15.0,37.0,88.0,7.5,78.0,59
Normandie,2020-10-21,17.0,11.0,12.0,85.0,10.0,27.0,52
Normandie,2020-10-22,16.0,9.0,24.0,87.0,9.75,35.0,181
Normandie,2020-10-23,16.0,12.0,30.0,94.0,8.75,86.0,153
Normandie,2020-10-24,13.0,10.0,27.0,88.0,9.0,61.0,43
Normandie,2020-10-25,12.0,8.0,31.0,87.0,9.75,57.0,2
Normandie,2020-10-26,13.0,8.0,29.0,93.0,8.5,87.0,51
Normandie,2020-10-27,13.0,9.0,31.0,88.0,10.0,73.0,124
Normandie,2020-10-28,15.0,11.0,26.0,89.0,10.0,90.0,4
Normandie,2020-10-29,16.0,13.0,23.0,87.0,10.0,68.0,166
Normandie,2020-10-30,15.0,10.0,34.0,93.0,9.75,50.0,119
Nouvelle-Aquitaine,2020-09-30,16.333333333333332,12.333333333333334,20.0,88.66666666666667,9.083333333333334,71.66666666666667,78
Nouvelle-Aquitaine,2020-10-01,13.333333333333334,12.333333333333334,23.0,87.66666666666667,8.0,85.33333333333333,134
Nouvelle-Aquitaine,2020-10-02,12.666666666666666,11.333333333333334,39.666666666666664,88.0,8.125,92.33333333333333,189
Nouvelle-Aquitaine,2020-10-03,13.333333333333334,11.333333333333334,25.0,86.0,8.5,79.66666666666667,117
Nouvelle-Aquitaine,2020-10-04,14.333333333333334,11.333333333333334,26.0,86.33333333333333,8.416666666666666,80.33333333333333,134
Nouvelle-Aquitaine,2020-10-05,16.0,13.0,24.666666666666668,92.66666666666667,8.416666666666666,93.66666666666667,106
Nouvelle-Aquitaine,2020-10-06,16.0,13.333333333333334,16.666666666666668,84.66666666666667,9.625,75.33333333333333,149
Nouvelle-Aquitaine,2020-10-07,18.333333333333332,13.666666666666666,11.0,95.0,7.416666666666667,64.33333333333333,10
Nouvelle-Aquitaine,2020-10-08,18.666666666666668,12.333333333333334,11.333333333333334,92.66666666666667,8.166666666666666,46.666666666666664,91
Nouvelle-Aquitaine,2020-10-09,15.0,11.666666666666666,14.0,87.33333333333333,8.416666666666666,56.333333333333336,181
Nouvelle-Aquitaine,2020-10-10,13.666666666666666,10.0,17.0,79.33333333333333,9.583333333333334,63.666666666666664,17
Nouvelle-Aquitaine,2020-10-11,13.333333333333334,7.666666666666667,11.0,91.33333333333333,8.125,57.333333333333336,102
Nouvelle-Aquitaine,2020-10-12,12.333333333333334,10.0,19.0,90.66666666666667,9.041666666666666,84.0,6
Nouvelle-Aquitaine,2020-10-13,12.0,8.0,15.333333333333334,89.33333333333333,8.791666666666666,71.33333333333333,185
Nouvelle-Aquitaine,2020-10-14,11.666666666666666,6.666666666666667,14.0,89.66666666666667,7.958333333333333,56.333333333333336,82
Nouvelle-Aquitaine,2020-10-15,13.0,6.333333333333333,8.666666666666666,85.66666666666667,9.125,38.0,24
Nouvelle-Aquitaine,2020-10-16,15.333333333333334,7.0,9.0,88.33333333333333,8.958333333333334,19.0,64
Nouvelle-Aquitaine,2020-10-17,16.0,7.333333333333333,10.666666666666666,88.33333333333333,8.875,8.333333333333334,181
Nouvelle-Aquitaine,2020-10-18,18.0,8.333333333333334,19.333333333333332,82.66666666666667,10.0,14.666666666666666,45
Nouvelle-Aquitaine,2020-10-19,17.0,15.333333333333334,26.333333333333332,76.33333333333333,9.166666666666666,66.33333333333333,121
Nouvelle-Aquitaine,2020-10-20,21.0,17.666666666666668,34.333333333333336,67.0,9.416666666666666,50.333333333333336,27
Nouvelle-Aquitaine,2020-10-21,19.333333333333332,15.0,16.666666666666668,92.33333333333333,9.541666666666666,62.666666666666664,168
Nouvelle-Aquitaine,2020-10-22,16.333333333333332,14.333333333333334,19.666666666666668,91.33333333333333,8.541666666666666,67.0,80
Nouvelle-Aquitaine,2020-10-23,16.666666666666668,12.666666666666666,20.666666666666668,90.0,9.208333333333334,71.33333333333333,155
Nouvelle-Aquitaine,2020-10-24,14.333333333333334,12.333333333333334,24.333333333333332,90.66666666666667,8.416666666666666,80.33333333333333,186
Nouvelle-Aquitaine,2020-10-25,13.0,10.0,21.333333333333332,85.33333333333333,7.458333333333333,74.33333333333333,116
Nouvelle-Aquitaine,2020-10-26,12.666666666666666,10.666666666666666,27.666666666666668,92.0,6.916666666666667,91.66666666666667,26
Nouvelle-Aquitaine,2020-10-27,15.333333333333334,13.333333333333334,23.0,88.33333333333333,9.041666666666666,77.0,151
Nouvelle-Aquitaine,2020-10-28,16.0,13.0,15.666666666666666,90.66666666666667,8.5,70.33333333333333,90
Nouvelle-Aquitaine,2020-10-29,18.666666666666668,11.333333333333334,9.333333333333334,92.0,8.625,21.0,134
Nouvelle-Aquitaine,2020-10-30,18.333333333333332,11.333333333333334,16.666666666666668,87.0,10.0,30.333333333333332,6
Occitanie,2020-09-30,20.0,14.0,16.0,85.0,10.0,47.0,63
Occitanie,2020-10-01,17.0,14.0,34.5,85.0,8.6875,71.0,45
Occitanie,2020-10-02,16.5,12.0,29.5,76.5,8.875,72.5,18
Occitanie,2020-10-03,15.0,12.5,18.5,79.0,9.0,69.5,65
Occitanie,2020-10-04,17.0,11.5,26.0,78.0,10.0,50.0,166
Occitanie,2020-10-05,17.5,13.0,24.0,79.5,6.875,73.5,92
Occitanie,2020-10-06,19.0,15.5,23.5,82.0,9.5625,58.0,97
Occitanie,2020-10-07,20.5,13.0,8.0,84.0,9.5,20.0,53
Occitanie,2020-10-08,20.5,14.5,9.0,85.0,10.0,26.5,106
Occitanie,2020-10-09,18.0,14.0,18.0,79.5,9.0,48.5,47
Occitanie,2020-10-10,15.0,10.5,32.0,67.5,9.875,37.5,115
Occitanie,2020-10-11,16.0,10.5,25.5,75.5,10.0,31.5,69
Occitanie,2020-10-12,15.5,10.5,26.0,76.0,9.5,55.5,47
Occitanie,2020-10-13,14.0,10.5,16.0,78.5,9.75,62.5,88
Occitanie,2020-10-14,14.0,9.5,27.0,77.5,10.0,48.5,192
Occitanie,2020-10-15,14.5,8.0,23.5,76.5,10.0,49.0,90
Occitanie,2020-10-16,16.5,8.5,8.0,78.5,10.0,10.5,18
Occitanie,2020-10-17,17.0,10.5,7.5,76.5,10.0,3.5,151
Occitanie,2020-10-18,16.0,9.5,26.5,80.5,10.0,24.0,181
Occitanie,2020-10-19,18.0,14.5,38.0,81.5,10.0,53.0,107
Occitanie,2020-10-20,19.5,16.5,45.5,77.5,9.5,53.5,193
Occitanie,2020-10-21,19.5,16.5,33.0,89.5,9.4375,76.0,87
Occitanie,2020-10-22,19.5,17.0,26.0,87.0,9.3125,69.5,48
Occitanie,2020-10-23,20.0,12.0,14.5,81.5,10.0,14.5,133
Occitanie,2020-10-24,18.0,12.0,19.0,79.0,9.375,39.0,83
Occitanie,2020-10-25,15.5,11.5,28.0,82.0,8.5625,65.5,135
Occitanie,2020-10-26,16.0,11.0,25.0,75.0,9.6875,42.5,9
Occitanie,2020-10-27,17.0,13.0,8.0,80.5,9.125,67.0,196
Occitanie,2020-10-28,19.0,12.5,17.0,77.5,10.0,17.5,101
Occitanie,2020-10-29,21.0,13.0,8.0,79.5,10.0,18.0,105
Occitanie,2020-10-30,21.5,13.0,10.5,84.5,10.0,32.0,87
Pays de la Loire,2020-09-30,15.0,11.0,22.0,94.0,9.25,76.0,200
Pays de la Loire,2020-10-01,15.0,10.0,28.0,88.0,8.75,80.0,119
