_id,region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,pressure
ObjectId(63e4bbd14e31320bce167b26),Occitanie,2018-10-25T00:00:00.000Z,16,14,10.5,83.5,9.5,48.5,12
ObjectId(63e4bbd14e31320bce167b27),Occitanie,2018-10-26T00:00:00.000Z,14,10,19.5,80,9.9375,87.5,160
ObjectId(63e4bbd14e31320bce167b28),Occitanie,2018-10-27T00:00:00.000Z,9,6.5,21.5,77.5,9.375,62.5,189
ObjectId(63e4bbd14e31320bce167b29),Occitanie,2018-10-28T00:00:00.000Z,8,6.5,36.5,80.5,9.3125,86.5,118
ObjectId(63e4bbd14e31320bce167b2a),Occitanie,2018-10-29T00:00:00.000Z,14,8.5,24,70,10,45,124
ObjectId(63e4bbd14e31320bce167b2b),Occitanie,2018-10-30T00:00:00.000Z,16,12.5,34.5,81,8.75,94.5,138
ObjectId(63e4bbd14e31320bce167b2c),Pays de la Loire,2018-09-30T00:00:00.000Z,17,13,21,55,10,10,47
ObjectId(63e4bbd14e31320bce167b2d),Pays de la Loire,2018-10-01T00:00:00.000Z,16,13,18,68,10,49,87
ObjectId(63e4bbd14e31320bce167b2e),Pays de la Loire,2018-10-02T00:00:00.000Z,20,15,13,79,8,46,197
ObjectId(63e4bbd14e31320bce167b2f),Pays de la Loire,2018-10-03T00:00:00.000Z,23,16,16,68,10,1,162
ObjectId(63e4bbd14e31320bce167b30),Pays de la Loire,2018-10-04T00:00:00.000Z,24,18,12,61,10,1,13
ObjectId(63e4bbd14e31320bce167b31),Pays de la Loire,2018-10-05T00:00:00.000Z,20,17,30,81,7.625,50,90
ObjectId(63e4bbd14e31320bce167b32),Pays de la Loire,2018-10-06T00:00:00.000Z,16,14,33,81,10,90,79
ObjectId(63e4bbd14e31320bce167b33),Pays de la Loire,2018-10-07T00:00:00.000Z,19,13,13,70,8,10,126
ObjectId(63e4bbd14e31320bce167b34),Pays de la Loire,2018-10-08T00:00:00.000Z,23,16,14,69,10,10,156
ObjectId(63e4bbd14e31320bce167b35),Pays de la Loire,2018-10-09T00:00:00.000Z,20,15,27,66,9.875,26,105
ObjectId(63e4bbd14e31320bce167b36),Pays de la Loire,2018-10-10T00:00:00.000Z,20,19,29,71,10,36,110
ObjectId(63e4bbd14e31320bce167b37),Pays de la Loire,2018-10-11T00:00:00.000Z,23,19,28,80,10,28,74
ObjectId(63e4bbd14e31320bce167b38),Pays de la Loire,2018-10-12T00:00:00.000Z,24,21,28,75,10,19,99
ObjectId(63e4bbd14e31320bce167b39),Pays de la Loire,2018-10-13T00:00:00.000Z,23,21,30,70,9.75,52,36
ObjectId(63e4bbd14e31320bce167b3a),Pays de la Loire,2018-10-14T00:00:00.000Z,16,14,5,85,8.375,84,120
ObjectId(63e4bbd14e31320bce167b3b),Pays de la Loire,2018-10-15T00:00:00.000Z,19,16,12,76,8,41,95
ObjectId(63e4bbd14e31320bce167b3c),Pays de la Loire,2018-10-16T00:00:00.000Z,17,14,9,70,10,31,51
ObjectId(63e4bbd14e31320bce167b3d),Pays de la Loire,2018-10-17T00:00:00.000Z,21,16,23,76,10,24,71
ObjectId(63e4bbd14e31320bce167b3e),Pays de la Loire,2018-10-18T00:00:00.000Z,20,14,19,78,10,6,195
ObjectId(63e4bbd14e31320bce167b3f),Pays de la Loire,2018-10-19T00:00:00.000Z,19,13,19,75,10,9,2
ObjectId(63e4bbd14e31320bce167b40),Pays de la Loire,2018-10-20T00:00:00.000Z,19,12,16,67,10,7,38
ObjectId(63e4bbd14e31320bce167b41),Pays de la Loire,2018-10-21T00:00:00.000Z,18,15,28,80,10,31,172
ObjectId(63e4bbd14e31320bce167b42),Pays de la Loire,2018-10-22T00:00:00.000Z,17,10,16,71,10,7,164
ObjectId(63e4bbd14e31320bce167b43),Pays de la Loire,2018-10-23T00:00:00.000Z,20,14,12,81,7,12,132
ObjectId(63e4bbd14e31320bce167b44),Pays de la Loire,2018-10-24T00:00:00.000Z,19,13,10,79,9,6,49
ObjectId(63e4bbd14e31320bce167b45),Pays de la Loire,2018-10-25T00:00:00.000Z,14,10,15,85,7,53,28
ObjectId(63e4bbd14e31320bce167b46),Pays de la Loire,2018-10-26T00:00:00.000Z,11,8,17,72,10,22,96
ObjectId(63e4bbd14e31320bce167b47),Pays de la Loire,2018-10-27T00:00:00.000Z,10,7,33,72,9,66,183
ObjectId(63e4bbd14e31320bce167b48),Pays de la Loire,2018-10-28T00:00:00.000Z,8,4,21,73,10,84,156
ObjectId(63e4bbd14e31320bce167b49),Pays de la Loire,2018-10-29T00:00:00.000Z,12,8,11,75,10,42,126
ObjectId(63e4bbd14e31320bce167b4a),Pays de la Loire,2018-10-30T00:00:00.000Z,12,9,14,76,9.375,69,42
ObjectId(63e4bbd14e31320bce167b4b),Provence-Alpes-Côte d'Azur,2018-09-30T00:00:00.000Z,19,18,60,42,10,6,35
ObjectId(63e4bbd14e31320bce167b4c),Provence-Alpes-Côte d'Azur,2018-10-01T00:00:00.000Z,21,16,26,48,10,12,38
ObjectId(63e4bbd14e31320bce167b4d),Provence-Alpes-Côte d'Azur,2018-10-02T00:00:00.000Z,23,18,14,42,10,7,162
ObjectId(63e4bbd14e31320bce167b4e),Provence-Alpes-Côte d'Azur,2018-10-03T00:00:00.000Z,25,21,12,44,10,4,58
ObjectId(63e4bbd14e31320bce167b4f),Provence-Alpes-Côte d'Azur,2018-10-04T00:00:00.000Z,24,22,9,40,10,12,132
ObjectId(63e4bbd14e31320bce167b50),Provence-Alpes-Côte d'Azur,2018-10-05T00:00:00.000Z,22,21,15,59,10,26,74
ObjectId(63e4bbd14e31320bce167b51),Provence-Alpes-Côte d'Azur,2018-10-06T00:00:00.000Z,19,17,22,73,10,54,173
ObjectId(63e4bbd14e31320bce167b52),Provence-Alpes-Côte d'Azur,2018-10-07T00:00:00.000Z,21,20,22,67,9.375,25,198
ObjectId(63e4bbd14e31320bce167b53),Provence-Alpes-Côte d'Azur,2018-10-08T00:00:00.000Z,23,22,32,61,10,20,49
ObjectId(63e4bbd14e31320bce167b54),Provence-Alpes-Côte d'Azur,2018-10-09T00:00:00.000Z,21,19,46,78,8.625,74,70
ObjectId(63e4bbd14e31320bce167b55),Provence-Alpes-Côte d'Azur,2018-10-10T00:00:00.000Z,23,21,26,75,9.625,19,99
ObjectId(63e4bbd14e31320bce167b56),Provence-Alpes-Côte d'Azur,2018-10-11T00:00:00.000Z,23,21,17,68,10,17,104
ObjectId(63e4bbd14e31320bce167b57),Provence-Alpes-Côte d'Azur,2018-10-12T00:00:00.000Z,23,21,24,62,10,10,184
ObjectId(63e4bbd14e31320bce167b58),Provence-Alpes-Côte d'Azur,2018-10-13T00:00:00.000Z,22,21,36,65,10,21,123
ObjectId(63e4bbd14e31320bce167b59),Provence-Alpes-Côte d'Azur,2018-10-14T00:00:00.000Z,20,19,53,64,9.25,46,35
ObjectId(63e4bbd14e31320bce167b5a),Provence-Alpes-Côte d'Azur,2018-10-15T00:00:00.000Z,19,18,23,77,9.75,61,70
ObjectId(63e4bbd14e31320bce167b5b),Provence-Alpes-Côte d'Azur,2018-10-16T00:00:00.000Z,22,20,12,63,10,67,116
ObjectId(63e4bbd14e31320bce167b5c),Provence-Alpes-Côte d'Azur,2018-10-17T00:00:00.000Z,23,21,13,62,10,36,196
ObjectId(63e4bbd14e31320bce167b5d),Provence-Alpes-Côte d'Azur,2018-10-18T00:00:00.000Z,24,21,7,59,10,12,41
ObjectId(63e4bbd14e31320bce167b5e),Provence-Alpes-Côte d'Azur,2018-10-19T00:00:00.000Z,23,21,8,62,10,9,49
ObjectId(63e4bbd14e31320bce167b5f),Provence-Alpes-Côte d'Azur,2018-10-20T00:00:00.000Z,22,20,23,63,10,3,143
ObjectId(63e4bbd14e31320bce167b60),Provence-Alpes-Côte d'Azur,2018-10-21T00:00:00.000Z,19,18,14,58,10,20,31
ObjectId(63e4bbd14e31320bce167b61),Provence-Alpes-Côte d'Azur,2018-10-22T00:00:00.000Z,20,17,12,48,10,3,155
ObjectId(63e4bbd14e31320bce167b62),Provence-Alpes-Côte d'Azur,2018-10-23T00:00:00.000Z,24,18,21,42,10,1,49
ObjectId(63e4bbd14e31320bce167b63),Provence-Alpes-Côte d'Azur,2018-10-24T00:00:00.000Z,22,20,7,47,10,1,86
ObjectId(63e4bbd14e31320bce167b64),Provence-Alpes-Côte d'Azur,2018-10-25T00:00:00.000Z,20,18,9,66,10,21,194
ObjectId(63e4bbd14e31320bce167b65),Provence-Alpes-Côte d'Azur,2018-10-26T00:00:00.000Z,18,13,26,81,9.875,70,161
ObjectId(63e4bbd14e31320bce167b66),Provence-Alpes-Côte d'Azur,2018-10-27T00:00:00.000Z,14,13,20,70,9.375,39,50
ObjectId(63e4bbd14e31320bce167b67),Provence-Alpes-Côte d'Azur,2018-10-28T00:00:00.000Z,14,11,28,90,8.375,95,121
ObjectId(63e4bbd14e31320bce167b68),Provence-Alpes-Côte d'Azur,2018-10-29T00:00:00.000Z,15,10,19,57,9,62,188
ObjectId(63e4bbd14e31320bce167b69),Provence-Alpes-Côte d'Azur,2018-10-30T00:00:00.000Z,16,14,40,72,8.375,99,43
ObjectId(63e4bbd14e31320bce167b6a),Île-de-France,2018-09-30T00:00:00.000Z,15,11,21,57,10,39,9
ObjectId(63e4bbd14e31320bce167b6b),Île-de-France,2018-10-01T00:00:00.000Z,15,12,18,87,10,86,55
ObjectId(63e4bbd14e31320bce167b6c),Île-de-France,2018-10-02T00:00:00.000Z,19,16,11,81,10,67,28
ObjectId(63e4bbd14e31320bce167b6d),Île-de-France,2018-10-03T00:00:00.000Z,20,15,9,64,10,12,36
ObjectId(63e4bbd14e31320bce167b6e),Île-de-France,2018-10-04T00:00:00.000Z,24,16,10,62,10,0,115
ObjectId(63e4bbd14e31320bce167b6f),Île-de-France,2018-10-05T00:00:00.000Z,23,18,18,59,10,23,98
ObjectId(63e4bbd14e31320bce167b70),Île-de-France,2018-10-06T00:00:00.000Z,15,13,16,83,9,66,95
ObjectId(63e4bbd14e31320bce167b71),Île-de-France,2018-10-07T00:00:00.000Z,18,13,10,60,10,4,175
ObjectId(63e4bbd14e31320bce167b72),Île-de-France,2018-10-08T00:00:00.000Z,22,15,10,62,10,4,52
ObjectId(63e4bbd14e31320bce167b73),Île-de-France,2018-10-09T00:00:00.000Z,24,17,18,56,10,17,193
ObjectId(63e4bbd14e31320bce167b74),Île-de-France,2018-10-10T00:00:00.000Z,25,19,21,67,9.125,40,92
ObjectId(63e4bbd14e31320bce167b75),Île-de-France,2018-10-11T00:00:00.000Z,25,19,22,70,10,30,92
ObjectId(63e4bbd14e31320bce167b76),Île-de-France,2018-10-12T00:00:00.000Z,26,20,17,67,10,7,183
ObjectId(63e4bbd14e31320bce167b77),Île-de-France,2018-10-13T00:00:00.000Z,24,20,20,58,9.875,27,24
ObjectId(63e4bbd14e31320bce167b78),Île-de-France,2018-10-14T00:00:00.000Z,25,20,18,53,10,22,74
ObjectId(63e4bbd14e31320bce167b79),Île-de-France,2018-10-15T00:00:00.000Z,24,20,7,54,10,20,113
ObjectId(63e4bbd14e31320bce167b7a),Île-de-France,2018-10-16T00:00:00.000Z,21,17,12,70,10,23,123
ObjectId(63e4bbd14e31320bce167b7b),Île-de-France,2018-10-17T00:00:00.000Z,20,15,21,75,10,14,200
ObjectId(63e4bbd14e31320bce167b7c),Île-de-France,2018-10-18T00:00:00.000Z,18,14,14,77,10,11,184
ObjectId(63e4bbd14e31320bce167b7d),Île-de-France,2018-10-19T00:00:00.000Z,17,12,14,71,10,12,172
ObjectId(63e4bbd14e31320bce167b7e),Île-de-France,2018-10-20T00:00:00.000Z,18,12,10,59,10,3,83
ObjectId(63e4bbd14e31320bce167b7f),Île-de-France,2018-10-21T00:00:00.000Z,15,12,22,81,10,36,188
ObjectId(63e4bbd14e31320bce167b80),Île-de-France,2018-10-22T00:00:00.000Z,17,10,16,72,10,6,159
ObjectId(63e4bbd14e31320bce167b81),Île-de-France,2018-10-23T00:00:00.000Z,17,13,11,85,10,35,36
ObjectId(63e4bbd14e31320bce167b82),Île-de-France,2018-10-24T00:00:00.000Z,15,11,8,88,9,47,149
ObjectId(63e4bbd14e31320bce167b83),Île-de-France,2018-10-25T00:00:00.000Z,13,10,17,82,10,52,50
ObjectId(63e4bbd14e31320bce167b84),Île-de-France,2018-10-26T00:00:00.000Z,10,7,12,69,10,40,196
ObjectId(63e4bbd14e31320bce167b85),Île-de-France,2018-10-27T00:00:00.000Z,8,6,32,73,10,46,99
ObjectId(63e4bbd14e31320bce167b86),Île-de-France,2018-10-28T00:00:00.000Z,6,4,24,74,10,88,80
ObjectId(63e4bbd14e31320bce167b87),Île-de-France,2018-10-29T00:00:00.000Z,10,7,26,85,8.875,89,110
ObjectId(63e4bbd14e31320bce167b88),Île-de-France,2018-10-30T00:00:00.000Z,11,7,15,91,8.375,66,8
ObjectId(63e4bbd14e31320bce167b89),Bourgogne-Franche-Comté,2018-10-31T00:00:00.000Z,11.5,8,18.5,92.5,9.1875,64,141
ObjectId(63e4bbd14e31320bce167b8a),Bourgogne-Franche-Comté,2018-11-01T00:00:00.000Z,11.5,9,8,84,6.375,46.5,31
ObjectId(63e4bbd14e31320bce167b8b),Bourgogne-Franche-Comté,2018-11-02T00:00:00.000Z,12,8,13.5,82,7.625,39,179
ObjectId(63e4bbd14e31320bce167b8c),Bourgogne-Franche-Comté,2018-11-03T00:00:00.000Z,12,9,5.5,81,8,29.5,171
ObjectId(63e4bbd14e31320bce167b8d),Bourgogne-Franche-Comté,2018-11-04T00:00:00.000Z,15,10.5,6,75.5,10,23,28
ObjectId(63e4bbd14e31320bce167b8e),Bourgogne-Franche-Comté,2018-11-05T00:00:00.000Z,13,10.5,20.5,77.5,9.125,50,160
ObjectId(63e4bbd14e31320bce167b8f),Bourgogne-Franche-Comté,2018-11-06T00:00:00.000Z,12,9,23.5,89,8.625,59.5,124
ObjectId(63e4bbd14e31320bce167b90),Bourgogne-Franche-Comté,2018-11-07T00:00:00.000Z,11.5,8,8.5,88.5,7.375,61,110
ObjectId(63e4bbd14e31320bce167b91),Bourgogne-Franche-Comté,2018-11-08T00:00:00.000Z,14,11,12.5,77.5,9.4375,58,144
ObjectId(63e4bbd14e31320bce167b92),Bourgogne-Franche-Comté,2018-11-09T00:00:00.000Z,12.5,11.5,24,90,8.8125,74,61
ObjectId(63e4bbd14e31320bce167b93),Bourgogne-Franche-Comté,2018-11-10T00:00:00.000Z,16.5,12.5,25,84,9.5625,33,47
ObjectId(63e4bbd14e31320bce167b94),Bourgogne-Franche-Comté,2018-11-11T00:00:00.000Z,19.5,15,28.5,70.5,9.9375,24,30
ObjectId(63e4bbd14e31320bce167b95),Bourgogne-Franche-Comté,2018-11-12T00:00:00.000Z,13,9,9.5,91,9.375,42.5,185
ObjectId(63e4bbd14e31320bce167b96),Bourgogne-Franche-Comté,2018-11-13T00:00:00.000Z,12,8,4,82,10,8.5,127
ObjectId(63e4bbd14e31320bce167b97),Bourgogne-Franche-Comté,2018-11-14T00:00:00.000Z,12,9,5,83,9.5,23,49
ObjectId(63e4bbd14e31320bce167b98),Bourgogne-Franche-Comté,2018-11-15T00:00:00.000Z,9.5,7.5,8.5,71.5,9.5,7.5,127
ObjectId(63e4bbd14e31320bce167b99),Bourgogne-Franche-Comté,2018-11-16T00:00:00.000Z,7,3.5,13.5,67,10,0.5,134
ObjectId(63e4bbd14e31320bce167b9a),Bourgogne-Franche-Comté,2018-11-17T00:00:00.000Z,5.5,2.5,10.5,68,10,0.5,131
ObjectId(63e4bbd14e31320bce167b9b),Bourgogne-Franche-Comté,2018-11-18T00:00:00.000Z,4,1,20.5,61,9.6875,47.5,192
ObjectId(63e4bbd14e31320bce167b9c),Bourgogne-Franche-Comté,2018-11-19T00:00:00.000Z,4.5,1.5,10,81.5,7.5,78.5,159
ObjectId(63e4bbd14e31320bce167b9d),Bourgogne-Franche-Comté,2018-11-20T00:00:00.000Z,5,2.5,6,88,8.875,63.5,28
ObjectId(63e4bbd14e31320bce167b9e),Bourgogne-Franche-Comté,2018-11-21T00:00:00.000Z,7,3.5,4,83.5,9.4375,22.5,147
ObjectId(63e4bbd14e31320bce167b9f),Bourgogne-Franche-Comté,2018-11-22T00:00:00.000Z,8,5,6.5,80,7.9375,61,173
ObjectId(63e4bbd14e31320bce167ba0),Bourgogne-Franche-Comté,2018-11-23T00:00:00.000Z,9.5,6,13.5,89.5,8.375,43.5,39
ObjectId(63e4bbd14e31320bce167ba1),Bourgogne-Franche-Comté,2018-11-24T00:00:00.000Z,8,5.5,8,89,8.375,70,28
ObjectId(63e4bbd14e31320bce167ba2),Bourgogne-Franche-Comté,2018-11-25T00:00:00.000Z,5.5,4.5,12,91,6.375,92,196
ObjectId(63e4bbd14e31320bce167ba3),Bourgogne-Franche-Comté,2018-11-26T00:00:00.000Z,6,4,5,92.5,6.8125,82.5,51
ObjectId(63e4bbd14e31320bce167ba4),Bourgogne-Franche-Comté,2018-11-27T00:00:00.000Z,6.5,4,10.5,87,8.4375,78.5,170
ObjectId(63e4bbd14e31320bce167ba5),Bourgogne-Franche-Comté,2018-11-28T00:00:00.000Z,10.5,6.5,17.5,77,9,59.5,120
ObjectId(63e4bbd14e31320bce167ba6),Bourgogne-Franche-Comté,2018-11-29T00:00:00.000Z,8,6.5,15,96,6.625,82.5,176
ObjectId(63e4bbd14e31320bce167ba7),Bretagne,2018-10-31T00:00:00.000Z,13,9,17,83,6.75,70,40
ObjectId(63e4bbd14e31320bce167ba8),Bretagne,2018-11-01T00:00:00.000Z,13,8,6,76,10,31,188
ObjectId(63e4bbd14e31320bce167ba9),Bretagne,2018-11-02T00:00:00.000Z,11,6,17,64,10,11,98
ObjectId(63e4bbd14e31320bce167baa),Bretagne,2018-11-03T00:00:00.000Z,13,7,17,80,10,36,138
ObjectId(63e4bbd14e31320bce167bab),Bretagne,2018-11-04T00:00:00.000Z,15,11,18,91,10,60,23
ObjectId(63e4bbd14e31320bce167bac),Bretagne,2018-11-05T00:00:00.000Z,16,12,28,87,9,63,199
ObjectId(63e4bbd14e31320bce167bad),Bretagne,2018-11-06T00:00:00.000Z,14,9,36,82,9.875,49,67
ObjectId(63e4bbd14e31320bce167bae),Bretagne,2018-11-07T00:00:00.000Z,13,9,29,79,10,32,148
ObjectId(63e4bbd14e31320bce167baf),Bretagne,2018-11-08T00:00:00.000Z,14,11,38,81,10,61,102
ObjectId(63e4bbd14e31320bce167bb0),Bretagne,2018-11-09T00:00:00.000Z,15,11,28,87,9.875,72,153
ObjectId(63e4bbd14e31320bce167bb1),Bretagne,2018-11-10T00:00:00.000Z,13,10,21,93,8.875,62,80
ObjectId(63e4bbd14e31320bce167bb2),Bretagne,2018-11-11T00:00:00.000Z,14,10,22,94,8,66,33
ObjectId(63e4bbd14e31320bce167bb3),Bretagne,2018-11-12T00:00:00.000Z,14,9,14,89,9,21,107
ObjectId(63e4bbd14e31320bce167bb4),Bretagne,2018-11-13T00:00:00.000Z,15,9,17,94,7,27,183
ObjectId(63e4bbd14e31320bce167bb5),Bretagne,2018-11-14T00:00:00.000Z,16,11,19,93,7,29,31
ObjectId(63e4bbd14e31320bce167bb6),Bretagne,2018-11-15T00:00:00.000Z,15,10,15,92,7,23,189
ObjectId(63e4bbd14e31320bce167bb7),Bretagne,2018-11-16T00:00:00.000Z,10,5,17,85,9,7,14
ObjectId(63e4bbd14e31320bce167bb8),Bretagne,2018-11-17T00:00:00.000Z,8,4,22,74,10,1,197
ObjectId(63e4bbd14e31320bce167bb9),Bretagne,2018-11-18T00:00:00.000Z,6,2,24,77,10,11,61
ObjectId(63e4bbd14e31320bce167bba),Bretagne,2018-11-19T00:00:00.000Z,5,1,12,83,9,52,74
ObjectId(63e4bbd14e31320bce167bbb),Bretagne,2018-11-20T00:00:00.000Z,6,1,19,84,10,25,162
ObjectId(63e4bbd14e31320bce167bbc),Bretagne,2018-11-21T00:00:00.000Z,8,3,18,95,9.875,36,106
ObjectId(63e4bbd14e31320bce167bbd),Bretagne,2018-11-22T00:00:00.000Z,8,6,18,98,7,61,144
ObjectId(63e4bbd14e31320bce167bbe),Bretagne,2018-11-23T00:00:00.000Z,10,6,12,92,7,38,126
ObjectId(63e4bbd14e31320bce167bbf),Bretagne,2018-11-24T00:00:00.000Z,9,6,21,94,7.25,84,138
ObjectId(63e4bbd14e31320bce167bc0),Bretagne,2018-11-25T00:00:00.000Z,9,5,13,93,7,63,38
ObjectId(63e4bbd14e31320bce167bc1),Bretagne,2018-11-26T00:00:00.000Z,12,8,32,94,9.625,84,90
ObjectId(63e4bbd14e31320bce167bc2),Bretagne,2018-11-27T00:00:00.000Z,13,12,33,82,9.875,99,198
ObjectId(63e4bbd14e31320bce167bc3),Bretagne,2018-11-28T00:00:00.000Z,14,10,36,87,10,69,58
ObjectId(63e4bbd14e31320bce167bc4),Bretagne,2018-11-29T00:00:00.000Z,12,8,16,89,10,18,189
ObjectId(63e4bbd14e31320bce167bc5),Centre-Val de Loire,2018-10-31T00:00:00.000Z,12,10,17,90,9.875,67,32
ObjectId(63e4bbd14e31320bce167bc6),Centre-Val de Loire,2018-11-01T00:00:00.000Z,12,8,13,81,8,27,24
ObjectId(63e4bbd14e31320bce167bc7),Centre-Val de Loire,2018-11-02T00:00:00.000Z,11,6,9,68,10,10,52
ObjectId(63e4bbd14e31320bce167bc8),Centre-Val de Loire,2018-11-03T00:00:00.000Z,14,8,9,81,9,32,53
ObjectId(63e4bbd14e31320bce167bc9),Centre-Val de Loire,2018-11-04T00:00:00.000Z,16,13,14,71,10,58,139
ObjectId(63e4bbd14e31320bce167bca),Centre-Val de Loire,2018-11-05T00:00:00.000Z,15,13,25,68,10,51,69
ObjectId(63e4bbd14e31320bce167bcb),Centre-Val de Loire,2018-11-06T00:00:00.000Z,12,10,27,84,8.625,71,13
ObjectId(63e4bbd14e31320bce167bcc),Centre-Val de Loire,2018-11-07T00:00:00.000Z,12,8,16,83,8,34,149
ObjectId(63e4bbd14e31320bce167bcd),Centre-Val de Loire,2018-11-08T00:00:00.000Z,14,9,16,79,10,25,127
ObjectId(63e4bbd14e31320bce167bce),Centre-Val de Loire,2018-11-09T00:00:00.000Z,13,11,27,87,8.5,94,162
ObjectId(63e4bbd14e31320bce167bcf),Centre-Val de Loire,2018-11-10T00:00:00.000Z,13,11,21,88,8.625,89,130
ObjectId(63e4bbd14e31320bce167bd0),Centre-Val de Loire,2018-11-11T00:00:00.000Z,12,10,12,93,5.625,88,141
ObjectId(63e4bbd14e31320bce167bd1),Centre-Val de Loire,2018-11-12T00:00:00.000Z,14,10,15,91,9,41,97
ObjectId(63e4bbd14e31320bce167bd2),Centre-Val de Loire,2018-11-13T00:00:00.000Z,15,9,12,82,10,9,49
ObjectId(63e4bbd14e31320bce167bd3),Centre-Val de Loire,2018-11-14T00:00:00.000Z,15,10,9,85,7,9,98
ObjectId(63e4bbd14e31320bce167bd4),Centre-Val de Loire,2018-11-15T00:00:00.000Z,12,10,11,86,8,11,152
ObjectId(63e4bbd14e31320bce167bd5),Centre-Val de Loire,2018-11-16T00:00:00.000Z,7,3,19,75,10,4,121
ObjectId(63e4bbd14e31320bce167bd6),Centre-Val de Loire,2018-11-17T00:00:00.000Z,7,3,19,70,10,0,159
ObjectId(63e4bbd14e31320bce167bd7),Centre-Val de Loire,2018-11-18T00:00:00.000Z,5,1,24,62,9.625,30,141
ObjectId(63e4bbd14e31320bce167bd8),Centre-Val de Loire,2018-11-19T00:00:00.000Z,3,1,9,83,9.375,82,29
ObjectId(63e4bbd14e31320bce167bd9),Centre-Val de Loire,2018-11-20T00:00:00.000Z,5,1,10,71,10,10,35
ObjectId(63e4bbd14e31320bce167bda),Centre-Val de Loire,2018-11-21T00:00:00.000Z,7,3,11,85,8.75,39,14
ObjectId(63e4bbd14e31320bce167bdb),Centre-Val de Loire,2018-11-22T00:00:00.000Z,9,6,12,81,9,43,155
ObjectId(63e4bbd14e31320bce167bdc),Centre-Val de Loire,2018-11-23T00:00:00.000Z,9,7,18,89,9,93,1
ObjectId(63e4bbd14e31320bce167bdd),Centre-Val de Loire,2018-11-24T00:00:00.000Z,7,6,17,89,9.625,100,122
ObjectId(63e4bbd14e31320bce167bde),Centre-Val de Loire,2018-11-25T00:00:00.000Z,7,6,13,90,9,95,21
ObjectId(63e4bbd14e31320bce167bdf),Centre-Val de Loire,2018-11-26T00:00:00.000Z,7,4,12,89,5.625,63,92
ObjectId(63e4bbd14e31320bce167be0),Centre-Val de Loire,2018-11-27T00:00:00.000Z,11,9,18,92,8.625,83,173
ObjectId(63e4bbd14e31320bce167be1),Centre-Val de Loire,2018-11-28T00:00:00.000Z,13,10,26,73,10,71,133
ObjectId(63e4bbd14e31320bce167be2),Centre-Val de Loire,2018-11-29T00:00:00.000Z,12,9,19,90,9,48,125
ObjectId(63e4bbd14e31320bce167be3),Corse,2018-10-31T00:00:00.000Z,17,15,4,60,9.875,26,153
ObjectId(63e4bbd14e31320bce167be4),Corse,2018-11-01T00:00:00.000Z,17,15,3,78,9.875,43,3
ObjectId(63e4bbd14e31320bce167be5),Corse,2018-11-02T00:00:00.000Z,16,15,10,77,8.375,41,173
ObjectId(63e4bbd14e31320bce167be6),Corse,2018-11-03T00:00:00.000Z,16,15,14,87,9,60,128
ObjectId(63e4bbd14e31320bce167be7),Corse,2018-11-04T00:00:00.000Z,16,15,14,86,9.75,41,70
ObjectId(63e4bbd14e31320bce167be8),Corse,2018-11-05T00:00:00.000Z,16,13,12,89,9.25,54,3
ObjectId(63e4bbd14e31320bce167be9),Corse,2018-11-06T00:00:00.000Z,15,13,6,73,10,18,74
ObjectId(63e4bbd14e31320bce167bea),Corse,2018-11-07T00:00:00.000Z,15,14,9,81,10,49,123
ObjectId(63e4bbd14e31320bce167beb),Corse,2018-11-08T00:00:00.000Z,16,15,14,76,10,13,150
ObjectId(63e4bbd14e31320bce167bec),Corse,2018-11-09T00:00:00.000Z,15,14,6,86,9.375,54,47
ObjectId(63e4bbd14e31320bce167bed),Corse,2018-11-10T00:00:00.000Z,16,15,9,78,10,19,87
ObjectId(63e4bbd14e31320bce167bee),Corse,2018-11-11T00:00:00.000Z,18,16,9,73,10,11,31
ObjectId(63e4bbd14e31320bce167bef),Corse,2018-11-12T00:00:00.000Z,19,17,5,67,10,45,42
ObjectId(63e4bbd14e31320bce167bf0),Corse,2018-11-13T00:00:00.000Z,17,16,6,76,10,7,15
ObjectId(63e4bbd14e31320bce167bf1),Corse,2018-11-14T00:00:00.000Z,17,15,7,71,10,36,193
ObjectId(63e4bbd14e31320bce167bf2),Corse,2018-11-15T00:00:00.000Z,16,14,8,65,10,17,174
ObjectId(63e4bbd14e31320bce167bf3),Corse,2018-11-16T00:00:00.000Z,13,11,22,63,10,17,198
ObjectId(63e4bbd14e31320bce167bf4),Corse,2018-11-17T00:00:00.000Z,13,11,18,64,10,19,41
ObjectId(63e4bbd14e31320bce167bf5),Corse,2018-11-18T00:00:00.000Z,11,9,13,72,8.625,69,50
ObjectId(63e4bbd14e31320bce167bf6),Corse,2018-11-19T00:00:00.000Z,11,9,9,83,9.25,62,49
ObjectId(63e4bbd14e31320bce167bf7),Corse,2018-11-20T00:00:00.000Z,13,12,13,87,8.5,48,48
ObjectId(63e4bbd14e31320bce167bf8),Corse,2018-11-21T00:00:00.000Z,14,13,6,67,10,23,34
ObjectId(63e4bbd14e31320bce167bf9),Corse,2018-11-22T00:00:00.000Z,16,15,11,68,9.875,73,104
ObjectId(63e4bbd14e31320bce167bfa),Corse,2018-11-23T00:00:00.000Z,14,12,8,83,9,71,49
